"","Cont-1.tabular","Cont-2.tabular","Cont-3.tabular","Deet-0.25h-1.tabular","Deet-0.25h-2.tabular","Deet-0.25h-3.tabular","Deet-4h-1.tabular","Deet-4h-2.tabular","Deet-4h-3.tabular","Deet-24h-1.tabular","Deet-24h-2.tabular","Deet-24h-3.tabular","cluster"
"dv.14827",-0.485208143404808,-1.84777833459634,-1.84777833459634,0.117860922126913,0.572329847090888,0.244633899759486,0.589631645396373,0.182007099584199,0.914738634267394,0.471970128131456,0.363178489855254,0.724414146385524,10
"dv.15023",-1.0152008518324,-2.43476179665002,-2.2130077393749,0.61994480823796,0.45693668821858,-0.00926555420020492,1.09916038589877,0.643949074492381,0.945762275665523,0.355080505225878,0.942461454754771,0.608940749563663,10
"dv.153677",0.20854216754839,-1.28260223983688,-0.726638834850202,0.73250787657882,0.207672149853392,0.0175796590146344,0.258080825135086,-0.140812450666822,0.139130307147004,0.153075358433266,0.444246366189096,-0.0107811845457757,10
"dv.1785",-0.733933136096844,-2.90071156244773,-1.54391938346597,0.923480344055625,0.917790158333387,-0.204444553046288,0.560125054218697,0.378805602214586,0.939345500161814,0.803862852256794,0.68656807536304,0.173031048452891,10
"dv.23600",-1.1170363816808,-1.1170363816808,-1.1170363816808,1.46342177725639,1.45975913918396,0.841428446885788,0.977784673465707,-1.1170363816808,-1.1170363816808,0.981253524229222,-1.1170363816808,0.978570729063705,10
"dv.27037",-2.10005966403725,-0.54735649973942,-2.0963993535796,1.08402339508377,0.512106386610512,0.668086392943829,0.308906090661386,0.381438348474841,1.3636417540346,-0.538791348520174,0.635750415201871,0.328654082865635,10
"dv.37877",-1.17436610431028,0.183260422893492,-1.91045273055674,0.657655196593569,0.445888970875237,0.348292313877972,0.232440422934928,-0.088944777630255,0.0132463098593858,0.594478371125969,0.223106309785972,0.475395294550752,10
"dv.3955",-1.7278898135414,-1.06235622174097,-2.22922951096548,1.00724090328259,1.18795517924356,0.23522151710895,-0.113048688901085,0.917755766442549,1.29834259967774,0.513260217370764,-0.108620816604762,0.081368868627548,10
"dv.5475",0.561509020032714,-0.92392937485053,-0.92392937485053,0.717199979279187,-0.92392937485053,-0.92392937485053,0.757122546948697,0.826766345039907,0.560079795009671,-0.92392937485053,0.911529587857447,0.285439600085025,10
"dv.65343",-2.38468102575143,-0.298211072299172,-2.38468102575143,0.727600419421218,0.683967499474649,0.827326053678961,0.607649271034067,0.906735841864887,0.361177580583997,-0.565584340113418,0.597746901531449,0.920953896326221,10
"dv.6696",-0.551481502139189,-1.87772956401493,-1.87772956401493,0.508897544050023,0.541964727177263,0.0794931234612957,0.735471930090868,1.15734235734967,0.229751619446418,-0.138267547441862,0.834422109454896,0.357864766580483,10
"dv.7336",-0.0569589115364098,-1.98367286768317,-1.98367286768317,0.178933691174326,0.639587480419417,-0.177100816564229,-0.171690683064785,0.165303190448362,0.520866927344552,1.19232545952191,0.567629814334716,1.10844958328847,10
